code,year,op_100mil,fetched_date
A003690,2028,4955.0,2026-08-18
A008490,2022,619.8,2026-08-18
A008490,2023,429.9,2026-08-18
A008490,2024,338.4,2026-08-18
A008490,2025,502.1,2026-08-18
A074600,2022,1151.3,2026-08-18
A074600,2023,829.8,2026-08-18
A074600,2024,906.1,2026-08-18
A074600,2025,596.1,2026-08-18
A074600,2026,1166.3,2026-08-18
A074600,2027,1503.7,2026-08-18
A074600,2028,1701.7,2026-08-18
A014570,2022,143.3,2026-08-18
A014570,2023,180.3,2026-08-18
A014570,2024,91.4,2026-08-18
A014570,2025,69.1,2026-08-18
A003160,2022,111.5,2026-08-18
A003160,2023,61.4,2026-08-18
A003160,2024,30.8,2026-08-18
A003160,2025,365.1,2026-08-18
A003160,2026,1055.0,2026-08-18
A003160,2027,1394.0,2026-08-18
A003160,2028,1476.0,2026-08-18
A002800,2022,54.3,2026-08-18
A002800,2023,60.0,2026-08-18
A002800,2024,68.9,2026-08-18
A002800,2025,107.9,2026-08-18
A036030,2022,98.2,2026-08-18
A036030,2023,96.1,2026-08-18
A036030,2024,246.0,2026-08-18
A036030,2025,441.6,2026-08-18
A000640,2022,378.5,2026-08-18
A000640,2023,768.8,2026-08-18
A000640,2024,820.9,2026-08-18
A000640,2025,977.7,2026-08-18
A000640,2026,1093.8,2026-08-18
A000640,2027,1199.2,2026-08-18
A000640,2028,1393.2,2026-08-18
A067280,2022,410.4,2026-08-18
A067280,2023,402.9,2026-08-18
A067280,2024,389.3,2026-08-18
A067280,2025,318.9,2026-08-18
A000080,2022,1905.7,2026-08-18
A000080,2023,1239.2,2026-08-18
A000080,2024,2081.4,2026-08-18
A000080,2025,1723.4,2026-08-18
A000080,2026,1912.4,2026-08-18
A000080,2027,2027.0,2026-08-18
A000080,2028,2164.2,2026-08-18
A030610,2022,516.5,2026-08-18
A030610,2023,702.8,2026-08-18
A030610,2024,1139.3,2026-08-18
A030610,2025,1904.4,2026-08-18
A003010,2022,26.8,2026-08-18
A003010,2023,91.4,2026-08-18
A003010,2024,141.6,2026-08-18
A003010,2025,175.5,2026-08-18
A136410,2022,86.9,2026-08-18
A136410,2023,60.1,2026-08-18
A136410,2024,92.2,2026-08-18
A136410,2025,120.0,2026-08-18
A001380,2022,-14.4,2026-08-18
A001380,2023,66.1,2026-08-18
A001380,2024,61.5,2026-08-18
A001380,2025,49.6,2026-08-18
A009160,2022,1189.5,2026-08-18
A009160,2023,175.0,2026-08-18
A009160,2024,195.8,2026-08-18
A009160,2025,459.6,2026-08-18
A221980,2022,57.0,2026-08-18
A221980,2023,62.5,2026-08-18
A221980,2024,74.7,2026-08-18
A221980,2025,69.7,2026-08-18
A192650,2022,966.7,2026-08-18
A192650,2023,340.5,2026-08-18
A192650,2024,235.5,2026-08-18
A192650,2025,313.7,2026-08-18
A192650,2026,402.3,2026-08-18
A192650,2027,636.3,2026-08-18
A192650,2028,773.3,2026-08-18
A018290,2022,235.5,2026-08-18
A018290,2023,455.5,2026-08-18
A018290,2024,1109.0,2026-08-18
A018290,2025,828.7,2026-08-18
A018290,2026,710.0,2026-08-18
A018290,2027,870.0,2026-08-18
A018290,2028,1000.0,2026-08-18
A025530,2022,82.3,2026-08-18
A025530,2023,146.6,2026-08-18
A025530,2024,137.2,2026-08-18
A025530,2025,105.5,2026-08-18
A004650,2022,97.7,2026-08-18
A004650,2023,145.8,2026-08-18
A004650,2024,173.8,2026-08-18
A004650,2025,158.9,2026-08-18
A178320,2022,596.9,2026-08-18
A178320,2023,490.0,2026-08-18
A178320,2024,1087.0,2026-08-18
A178320,2025,11.5,2026-08-18
A178320,2026,1023.0,2026-08-18
A178320,2027,4374.0,2026-08-18
A254490,2022,221.0,2026-08-18
A254490,2023,94.1,2026-08-18
A254490,2024,102.3,2026-08-18
A254490,2025,190.8,2026-08-18
A900140,2022,-144.2,2026-08-18
A900140,2023,-156.1,2026-08-18
A900140,2024,185.8,2026-08-18
A900140,2025,385.5,2026-08-18
A005850,2022,1979.2,2026-08-18
A005850,2023,3861.9,2026-08-18
A005850,2024,3951.6,2026-08-18
A005850,2025,4071.0,2026-08-18
A005850,2026,4617.0,2026-08-18
A005850,2027,5073.1,2026-08-18
A005850,2028,5900.8,2026-08-18
A097230,2022,66.2,2026-08-18
A097230,2023,-1087.9,2026-08-18
A097230,2024,72.5,2026-08-18
A097230,2025,670.7,2026-08-18
A097230,2026,2050.0,2026-08-18
A097230,2027,2990.0,2026-08-18
A123420,2022,8.9,2026-08-18
A123420,2023,-4.4,2026-08-18
A123420,2024,10.5,2026-08-18
A123420,2025,107.4,2026-08-18
A034120,2022,1856.0,2026-08-18
A034120,2023,583.2,2026-08-18
A034120,2024,-191.9,2026-08-18
A034120,2025,181.5,2026-08-18
A034120,2026,128.2,2026-08-18
A034120,2027,404.4,2026-08-18
A034120,2028,507.2,2026-08-18
A405100,2022,102.9,2026-08-18
A405100,2023,7.5,2026-08-18
A405100,2024,47.7,2026-08-18
A405100,2025,47.8,2026-08-18
A405100,2026,162.0,2026-08-18
A405100,2027,265.0,2026-08-18
A094850,2022,-157.9,2026-08-18
A094850,2023,64.2,2026-08-18
A094850,2024,20.0,2026-08-18
A094850,2025,97.8,2026-08-18
A216050,2022,196.3,2026-08-18
A216050,2023,126.4,2026-08-18
A216050,2024,100.3,2026-08-18
A216050,2025,115.1,2026-08-18
A037710,2022,655.8,2026-08-18
A037710,2023,549.0,2026-08-18
A037710,2024,523.3,2026-08-18
A037710,2025,524.7,2026-08-18
A045060,2022,86.1,2026-08-18
A045060,2023,101.8,2026-08-18
A045060,2024,86.4,2026-08-18
A045060,2025,56.2,2026-08-18
A499790,2024,-0.4,2026-08-18
A499790,2025,780.2,2026-08-18
A499790,2026,1340.8,2026-08-18
A499790,2027,1554.8,2026-08-18
A499790,2028,1728.8,2026-08-18
A107590,2022,228.4,2026-08-18
A107590,2023,155.6,2026-08-18
A107590,2024,230.3,2026-08-18
A107590,2025,203.5,2026-08-18
A108380,2022,-98.9,2026-08-18
A108380,2023,37.3,2026-08-18
A108380,2024,156.9,2026-08-18
A108380,2025,270.6,2026-08-18
A108380,2026,293.0,2026-08-18
A108380,2027,313.0,2026-08-18
A108380,2028,326.0,2026-08-18
A204320,2022,2481.0,2026-08-18
A204320,2023,2792.8,2026-08-18
A204320,2024,3587.6,2026-08-18
A204320,2025,3571.2,2026-08-18
A204320,2026,4117.1,2026-08-18
A204320,2027,4720.5,2026-08-18
A204320,2028,5340.8,2026-08-18
A114810,2022,360.7,2026-08-18
A114810,2023,82.2,2026-08-18
A114810,2024,230.7,2026-08-18
A114810,2025,333.2,2026-08-18
A114810,2026,427.0,2026-08-18
A114810,2027,613.0,2026-08-18
A053580,2022,206.0,2026-08-18
A053580,2023,137.2,2026-08-18
A053580,2024,138.9,2026-08-18
A053580,2025,134.7,2026-08-18
A053580,2026,148.0,2026-08-18
A053580,2027,168.0,2026-08-18
A053580,2028,192.0,2026-08-18
A005440,2022,-308.2,2026-08-18
A005440,2023,-110.3,2026-08-18
A005440,2024,1981.0,2026-08-18
A005440,2025,2740.7,2026-08-18
A005440,2026,3458.0,2026-08-18
A005440,2027,3846.0,2026-08-18
A005440,2028,4223.3,2026-08-18
A004090,2022,180.0,2026-08-18
A004090,2023,151.9,2026-08-18
A004090,2024,187.7,2026-08-18
A004090,2025,118.4,2026-08-18
A081180,2022,-48.8,2026-08-18
A081180,2023,2.4,2026-08-18
A081180,2024,13.4,2026-08-18
A081180,2025,-30.6,2026-08-18
A081180,2026,9.0,2026-08-18
A081180,2027,94.0,2026-08-18
A081180,2028,231.0,2026-08-18
A051160,2022,-30.8,2026-08-18
A051160,2023,152.1,2026-08-18
A051160,2024,290.9,2026-08-18
A051160,2025,251.3,2026-08-18
A004490,2022,810.9,2026-08-18
A004490,2023,1299.2,2026-08-18
A004490,2024,1796.7,2026-08-18
A004490,2025,1537.6,2026-08-18
A004020,2022,16164.6,2026-08-18
A004020,2023,7983.3,2026-08-18
A004020,2024,1594.9,2026-08-18
A004020,2025,2192.4,2026-08-18
A004020,2026,3683.5,2026-08-18
A004020,2027,6837.1,2026-08-18
A004020,2028,7948.3,2026-08-18
A002990,2022,559.5,2026-08-18
A002990,2023,218.0,2026-08-18
A002990,2024,-1818.3,2026-08-18
A002990,2025,470.8,2026-08-18
A002990,2026,685.5,2026-08-18
A002990,2027,953.0,2026-08-18
A002990,2028,1107.5,2026-08-18
A051370,2022,260.7,2026-08-18
A051370,2023,216.5,2026-08-18
A051370,2024,343.7,2026-08-18
A051370,2025,286.5,2026-08-18
A051370,2026,218.0,2026-08-18
A051370,2027,302.0,2026-08-18
A051370,2028,300.0,2026-08-18
A090850,2022,185.1,2026-08-18
A090850,2023,183.4,2026-08-18
A090850,2024,202.4,2026-08-18
A090850,2025,242.0,2026-08-18
A003470,2022,433.1,2026-08-18
A003470,2023,1291.2,2026-08-18
A003470,2024,947.5,2026-08-18
A003470,2025,993.8,2026-08-18
A120110,2022,2425.0,2026-08-18
A120110,2023,1996.5,2026-08-18
A120110,2024,1587.2,2026-08-18
A120110,2025,1089.0,2026-08-18
A120110,2026,2729.2,2026-08-18
A120110,2027,2940.6,2026-08-18
A120110,2028,3297.6,2026-08-18
A036620,2022,162.5,2026-08-18
A036620,2023,322.4,2026-08-18
A036620,2024,360.5,2026-08-18
A036620,2025,446.3,2026-08-18
A036620,2026,568.0,2026-08-18
A036620,2027,704.3,2026-08-18
A036620,2028,801.5,2026-08-18
A007070,2022,3601.9,2026-08-18
A007070,2023,2917.8,2026-08-18
A007070,2024,2561.3,2026-08-18
A007070,2025,2921.2,2026-08-18
A007070,2026,3633.4,2026-08-18
A007070,2027,3937.8,2026-08-18
A007070,2028,4136.1,2026-08-18
A089590,2022,-1775.0,2026-08-18
A089590,2023,1697.9,2026-08-18
A089590,2024,799.1,2026-08-18
A089590,2025,-1116.6,2026-08-18
A089590,2026,90.0,2026-08-18
A089590,2027,605.9,2026-08-18
A089590,2028,929.1,2026-08-18
A282880,2022,147.8,2026-08-18
A282880,2023,228.2,2026-08-18
A282880,2024,36.0,2026-08-18
A282880,2025,-254.5,2026-08-18
A282880,2026,162.0,2026-08-18
A282880,2027,217.0,2026-08-18
A282880,2028,269.0,2026-08-18
A031210,2022,7064.3,2026-08-18
A031210,2023,5241.0,2026-08-18
A031210,2024,2796.6,2026-08-18
A031210,2025,3757.0,2026-08-18
A031210,2026,4460.0,2026-08-18
A031210,2027,5350.0,2026-08-18
A031210,2028,5680.0,2026-08-18
A089140,2022,-36.1,2026-08-18
A089140,2023,12.7,2026-08-18
A089140,2024,-12.5,2026-08-18
A089140,2025,22.8,2026-08-18
A303810,2022,62.3,2026-08-18
A303810,2023,85.3,2026-08-18
A303810,2024,119.2,2026-08-18
A303810,2025,130.5,2026-08-18
A136480,2022,468.2,2026-08-18
A136480,2023,404.5,2026-08-18
A136480,2024,285.1,2026-08-18
A136480,2025,476.8,2026-08-18
A091580,2022,327.6,2026-08-18
A091580,2023,302.0,2026-08-18
A091580,2024,-65.1,2026-08-18
A091580,2025,86.5,2026-08-18
A091580,2026,269.0,2026-08-18
A091580,2027,413.5,2026-08-18
A091580,2028,597.5,2026-08-18
A058630,2022,301.5,2026-08-18
A058630,2023,213.1,2026-08-18
A058630,2024,128.4,2026-08-18
A058630,2025,175.5,2026-08-18
A347890,2022,116.6,2026-08-18
A347890,2023,56.1,2026-08-18
A347890,2024,56.4,2026-08-18
A347890,2025,-58.3,2026-08-18
A347890,2026,93.0,2026-08-18
A347890,2027,140.0,2026-08-18
A347890,2028,175.0,2026-08-18
A064850,2022,60.7,2026-08-18
A064850,2023,60.7,2026-08-18
A064850,2024,76.5,2026-08-18
A064850,2025,106.6,2026-08-18
A064850,2026,293.0,2026-08-18
A064850,2027,364.0,2026-08-18
A064850,2028,414.0,2026-08-18
A086790,2022,46882.8,2026-08-18
A086790,2023,46934.1,2026-08-18
A086790,2024,48551.8,2026-08-18
A086790,2025,53509.0,2026-08-18
A086790,2026,59860.8,2026-08-18
A086790,2027,62482.3,2026-08-18
A086790,2028,65105.9,2026-08-18
A034830,2022,533.3,2026-08-18
A034830,2023,312.4,2026-08-18
A034830,2024,339.4,2026-08-18
A034830,2025,-208.8,2026-08-18
A034830,2026,373.0,2026-08-18
A034830,2027,491.0,2026-08-18
A034830,2028,436.0,2026-08-18
A226400,2022,25.3,2026-08-18
A226400,2023,48.4,2026-08-18
A226400,2024,68.9,2026-08-18
A226400,2025,88.6,2026-08-18
A226400,2026,124.5,2026-08-18
A226400,2027,171.0,2026-08-18
A226400,2028,208.0,2026-08-18
A138040,2022,28931.9,2026-08-18
A138040,2023,29335.0,2026-08-18
A138040,2024,31888.9,2026-08-18
A138040,2025,28727.3,2026-08-18
A138040,2026,32423.4,2026-08-18
A138040,2027,34399.0,2026-08-18
A138040,2028,35646.6,2026-08-18
A112610,2022,421.2,2026-08-18
A112610,2023,1042.0,2026-08-18
A112610,2024,2554.8,2026-08-18
A112610,2025,3203.2,2026-08-18
A112610,2026,3032.1,2026-08-18
A112610,2027,3425.2,2026-08-18
A112610,2028,2679.1,2026-08-18
A227950,2022,-19.3,2026-08-18
A227950,2023,-33.2,2026-08-18
A227950,2024,-35.2,2026-08-18
A227950,2025,94.4,2026-08-18
A021240,2022,6773.8,2026-08-18
A021240,2023,7312.6,2026-08-18
A021240,2024,7953.7,2026-08-18
A021240,2025,8786.5,2026-08-18
A021240,2026,10133.0,2026-08-18
A021240,2027,11836.0,2026-08-18
A021240,2028,12775.5,2026-08-18
A004560,2022,334.7,2026-08-18
A004560,2023,-352.3,2026-08-18
A004560,2024,306.3,2026-08-18
A004560,2025,258.9,2026-08-18
A293480,2022,311.7,2026-08-18
A293480,2023,270.3,2026-08-18
A293480,2024,251.5,2026-08-18
A293480,2025,258.2,2026-08-18
A187870,2022,133.2,2026-08-18
A187870,2023,43.1,2026-08-18
A187870,2024,42.2,2026-08-18
A187870,2025,173.3,2026-08-18
A080420,2022,231.5,2026-08-18
A080420,2023,162.3,2026-08-18
A080420,2024,386.1,2026-08-18
A080420,2025,278.7,2026-08-18
A045340,2022,25.8,2026-08-18
A045340,2023,36.1,2026-08-18
A045340,2024,51.7,2026-08-18
A045340,2025,93.6,2026-08-18
A102710,2022,646.5,2026-08-18
A102710,2023,238.7,2026-08-18
A102710,2024,593.3,2026-08-18
A102710,2025,780.8,2026-08-18
A102710,2026,928.0,2026-08-18
A102710,2027,1255.5,2026-08-18
A102710,2028,1605.0,2026-08-18
A030200,2022,16900.9,2026-08-18
A030200,2023,16497.7,2026-08-18
A030200,2024,8094.7,2026-08-18
A030200,2025,24691.3,2026-08-18
A030200,2026,21112.1,2026-08-18
A030200,2027,22520.7,2026-08-18
A030200,2028,23547.7,2026-08-18
A033270,2022,482.1,2026-08-18
A033270,2023,549.5,2026-08-18
A033270,2024,562.8,2026-08-18
A033270,2025,495.8,2026-08-18
A033270,2026,470.5,2026-08-18
A033270,2027,490.5,2026-08-18
A033270,2028,499.0,2026-08-18
A032750,2022,16.6,2026-08-18
A032750,2023,18.9,2026-08-18
A032750,2024,72.5,2026-08-18
A032750,2025,58.2,2026-08-18
A069620,2022,958.0,2026-08-18
A069620,2023,1225.9,2026-08-18
A069620,2024,1479.4,2026-08-18
A069620,2025,1967.8,2026-08-18
A069620,2026,2311.0,2026-08-18
A069620,2027,2420.3,2026-08-18
A069620,2028,2825.8,2026-08-18
A290270,2022,34.2,2026-08-18
A290270,2023,46.6,2026-08-18
A290270,2024,31.5,2026-08-18
A290270,2025,48.0,2026-08-18
A126720,2022,505.9,2026-08-18
A126720,2023,502.3,2026-08-18
A126720,2024,435.0,2026-08-18
A126720,2025,430.8,2026-08-18
A126720,2026,494.0,2026-08-18
A126720,2027,555.0,2026-08-18
A263690,2022,169.6,2026-08-18
A263690,2023,100.7,2026-08-18
A263690,2024,88.5,2026-08-18
A263690,2025,90.3,2026-08-18
A055550,2022,59055.6,2026-08-18
A055550,2023,61008.5,2026-08-18
A055550,2024,64586.7,2026-08-18
A055550,2025,70233.6,2026-08-18
A055550,2026,80829.8,2026-08-18
A055550,2027,84632.8,2026-08-18
A055550,2028,87826.2,2026-08-18
A0015S0,2023,34.7,2026-08-18
A0015S0,2024,13.2,2026-08-18
A0015S0,2025,8.8,2026-08-18
A0015S0,2026,78.0,2026-08-18
A0015S0,2027,125.0,2026-08-18
A0015S0,2028,204.0,2026-08-18
A042500,2022,108.8,2026-08-18
A042500,2023,163.5,2026-08-18
A042500,2024,136.9,2026-08-18
A042500,2025,143.1,2026-08-18
A082640,2022,90.0,2026-08-18
A082640,2023,2942.5,2026-08-18
A082640,2024,3680.6,2026-08-18
A082640,2025,1988.1,2026-08-18
A484870,2022,113.4,2026-08-18
A484870,2023,203.1,2026-08-18
A484870,2024,348.2,2026-08-18
A484870,2025,560.6,2026-08-18
A484870,2026,636.0,2026-08-18
A484870,2027,847.0,2026-08-18
A484870,2028,1111.0,2026-08-18
A105740,2022,114.2,2026-08-18
A105740,2023,117.9,2026-08-18
A105740,2024,-1.9,2026-08-18
A105740,2025,110.7,2026-08-18
A003310,2022,55.3,2026-08-18
A003310,2023,76.8,2026-08-18
A003310,2024,100.3,2026-08-18
A003310,2025,106.4,2026-08-18
A048910,2022,142.7,2026-08-18
A048910,2023,138.1,2026-08-18
A048910,2024,16.2,2026-08-18
A048910,2025,99.5,2026-08-18
A071840,2022,-520.1,2026-08-18
A071840,2023,82.2,2026-08-18
A071840,2024,17.2,2026-08-18
A071840,2025,96.4,2026-08-18
A071840,2026,109.5,2026-08-18
A071840,2027,255.0,2026-08-18
A071840,2028,310.0,2026-08-18
A091810,2022,-1039.3,2026-08-18
A091810,2023,1394.1,2026-08-18
A091810,2024,-122.7,2026-08-18
A091810,2025,-2654.7,2026-08-18
A091810,2026,-1455.0,2026-08-18
A091810,2027,535.0,2026-08-18
A091810,2028,1270.0,2026-08-18
A036640,2022,114.4,2026-08-18
A036640,2023,125.2,2026-08-18
A036640,2024,149.4,2026-08-18
A036640,2025,134.2,2026-08-18
A023900,2022,37.7,2026-08-18
A023900,2023,116.7,2026-08-18
A023900,2024,125.0,2026-08-18
A023900,2025,167.5,2026-08-18
A064960,2022,1119.3,2026-08-18
A064960,2023,1166.3,2026-08-18
A064960,2024,981.3,2026-08-18
A064960,2025,1025.5,2026-08-18
A064960,2026,1082.0,2026-08-18
A064960,2027,1223.5,2026-08-18
A064960,2028,1412.2,2026-08-18
A297090,2022,-88.3,2026-08-18
A297090,2023,0.6,2026-08-18
A297090,2024,21.1,2026-08-18
A297090,2025,110.9,2026-08-18
A004150,2022,191.0,2026-08-18
A004150,2023,40.0,2026-08-18
A004150,2024,74.8,2026-08-18
A004150,2025,226.1,2026-08-18
A004150,2026,320.0,2026-08-18
A462520,2023,318.5,2026-08-18
A462520,2024,200.2,2026-08-18
A462520,2025,238.6,2026-08-18
A100120,2022,436.6,2026-08-18
A100120,2023,187.4,2026-08-18
A100120,2024,223.3,2026-08-18
A100120,2025,214.2,2026-08-18
A100120,2026,382.5,2026-08-18
A100120,2027,425.5,2026-08-18
A100120,2028,453.5,2026-08-18
A297570,2022,43.0,2026-08-18
A297570,2023,42.5,2026-08-18
A297570,2024,48.1,2026-08-18
A297570,2025,65.4,2026-08-18
A200670,2022,260.4,2026-08-18
A200670,2023,373.1,2026-08-18
A200670,2024,431.4,2026-08-18
A200670,2025,423.3,2026-08-18
A200670,2026,457.7,2026-08-18
A200670,2027,505.0,2026-08-18
A200670,2028,565.0,2026-08-18
A008060,2022,1968.7,2026-08-18
A008060,2023,313.3,2026-08-18
A008060,2024,84.2,2026-08-18
A008060,2025,113.1,2026-08-18
A030000,2022,3114.1,2026-08-18
A030000,2023,3075.2,2026-08-18
A030000,2024,3207.2,2026-08-18
A030000,2025,3368.9,2026-08-18
A030000,2026,3286.2,2026-08-18
A030000,2027,3564.1,2026-08-18
A030000,2028,3687.9,2026-08-18
A027410,2022,612.0,2026-08-18
A027410,2023,605.7,2026-08-18
A027410,2024,552.3,2026-08-18
A027410,2025,611.7,2026-08-18
A027410,2026,590.0,2026-08-18
A027410,2027,650.0,2026-08-18
A027410,2028,700.0,2026-08-18
A080580,2022,26.1,2026-08-18
A080580,2023,-2.6,2026-08-18
A080580,2024,19.0,2026-08-18
A080580,2025,110.9,2026-08-18
A080580,2026,276.0,2026-08-18
A080580,2027,550.5,2026-08-18
A080580,2028,862.0,2026-08-18
A265520,2022,904.9,2026-08-18
A265520,2023,601.2,2026-08-18
A265520,2024,471.9,2026-08-18
A265520,2025,333.3,2026-08-18
A103140,2022,2316.2,2026-08-18
A103140,2023,2286.4,2026-08-18
A103140,2024,3237.7,2026-08-18
A103140,2025,2974.3,2026-08-18
A103140,2026,4266.3,2026-08-18
A103140,2027,3867.1,2026-08-18
A103140,2028,4143.9,2026-08-18
A114840,2022,95.1,2026-08-18
A114840,2023,240.0,2026-08-18
A114840,2024,336.3,2026-08-18
A114840,2025,271.3,2026-08-18
A114840,2026,230.0,2026-08-18
A114840,2027,250.0,2026-08-18
A114840,2028,290.0,2026-08-18
A036890,2022,663.2,2026-08-18
A036890,2023,395.9,2026-08-18
A036890,2024,244.4,2026-08-18
A036890,2025,479.4,2026-08-18
A036890,2026,510.0,2026-08-18
A049480,2022,79.8,2026-08-18
A049480,2023,66.1,2026-08-18
A049480,2024,66.6,2026-08-18
A049480,2025,79.2,2026-08-18
A047050,2022,9025.1,2026-08-18
A047050,2023,11631.1,2026-08-18
A047050,2024,11578.4,2026-08-18
A047050,2025,11653.2,2026-08-18
A047050,2026,14688.2,2026-08-18
A047050,2027,15554.8,2026-08-18
A047050,2028,16386.5,2026-08-18
A002290,2022,21.7,2026-08-18
A002290,2023,31.0,2026-08-18
A002290,2024,56.5,2026-08-18
A002290,2025,73.9,2026-08-18
A317330,2022,92.6,2026-08-18
A317330,2023,-62.3,2026-08-18
A317330,2024,-302.2,2026-08-18
A317330,2025,-430.3,2026-08-18
A317330,2026,12.0,2026-08-18
A317330,2027,372.0,2026-08-18
A001230,2022,867.7,2026-08-18
A001230,2023,600.6,2026-08-18
A001230,2024,580.0,2026-08-18
A001230,2025,394.6,2026-08-18
A001230,2026,380.0,2026-08-18
A001230,2027,470.0,2026-08-18
A001230,2028,510.0,2026-08-18
A097780,2022,-87.0,2026-08-18
A097780,2023,-191.5,2026-08-18
A097780,2024,-207.0,2026-08-18
A097780,2025,10.8,2026-08-18
A332290,2022,-33.1,2026-08-18
A332290,2023,-22.8,2026-08-18
A332290,2024,36.7,2026-08-18
A332290,2025,41.2,2026-08-18
A036670,2022,218.8,2026-08-18
A036670,2023,102.7,2026-08-18
A036670,2024,150.2,2026-08-18
A036670,2025,108.9,2026-08-18
A024910,2022,191.8,2026-08-18
A024910,2023,210.4,2026-08-18
A024910,2024,96.4,2026-08-18
A024910,2025,73.4,2026-08-18
A248070,2022,756.0,2026-08-18
A248070,2023,1545.2,2026-08-18
A248070,2024,690.9,2026-08-18
A248070,2025,465.0,2026-08-18
A248070,2026,902.2,2026-08-18
A248070,2027,1170.6,2026-08-18
A248070,2028,1265.0,2026-08-18
A012320,2022,147.1,2026-08-18
A012320,2023,217.2,2026-08-18
A012320,2024,244.0,2026-08-18
A012320,2025,188.2,2026-08-18
A089010,2022,224.6,2026-08-18
A089010,2023,191.2,2026-08-18
A089010,2024,373.2,2026-08-18
A089010,2025,232.0,2026-08-18
A089010,2026,467.0,2026-08-18
A089010,2027,629.5,2026-08-18
A089010,2028,805.5,2026-08-18
A137400,2022,777.7,2026-08-18
A137400,2023,769.2,2026-08-18
A137400,2024,1639.6,2026-08-18
A137400,2025,956.5,2026-08-18
A105560,2022,52891.8,2026-08-18
A105560,2023,63850.2,2026-08-18
A105560,2024,80452.6,2026-08-18
A105560,2025,85177.1,2026-08-18
A105560,2026,94214.2,2026-08-18
A105560,2027,95762.0,2026-08-18
A105560,2028,98427.4,2026-08-18
A003680,2022,70.6,2026-08-18
A003680,2023,82.1,2026-08-18
A003680,2024,110.0,2026-08-18
A003680,2025,58.3,2026-08-18
A104540,2022,58.5,2026-08-18
A104540,2023,70.5,2026-08-18
A104540,2024,33.7,2026-08-18
A104540,2025,91.2,2026-08-18
A460870,2022,24.9,2026-08-18
A460870,2023,27.5,2026-08-18
A460870,2024,44.5,2026-08-18
A460870,2025,49.4,2026-08-18
A460870,2026,63.0,2026-08-18
A460870,2027,94.0,2026-08-18
A001780,2022,345.7,2026-08-18
A001780,2023,376.3,2026-08-18
A001780,2024,380.5,2026-08-18
A001780,2025,349.0,2026-08-18
A053300,2022,157.1,2026-08-18
A053300,2023,139.7,2026-08-18
A053300,2024,188.6,2026-08-18
A053300,2025,270.6,2026-08-18
A272290,2022,971.1,2026-08-18
A272290,2023,421.6,2026-08-18
A272290,2024,868.0,2026-08-18
A272290,2025,819.2,2026-08-18
A272290,2026,519.0,2026-08-18
A272290,2027,728.0,2026-08-18
A272290,2028,1086.0,2026-08-18
A001060,2022,629.6,2026-08-18
A001060,2023,1003.0,2026-08-18
A001060,2024,824.9,2026-08-18
A001060,2025,944.6,2026-08-18
A440290,2022,92.9,2026-08-18
A440290,2023,106.1,2026-08-18
A440290,2024,64.9,2026-08-18
A440290,2025,72.6,2026-08-18
A067310,2022,1035.5,2026-08-18
A067310,2023,579.0,2026-08-18
A067310,2024,1067.9,2026-08-18
A067310,2025,1276.9,2026-08-18
A067310,2026,3222.2,2026-08-18
A067310,2027,3878.2,2026-08-18
A067310,2028,4491.0,2026-08-18
A093190,2022,251.4,2026-08-18
A093190,2023,92.7,2026-08-18
A093190,2024,94.2,2026-08-18
A093190,2025,159.1,2026-08-18
A073490,2022,143.4,2026-08-18
A073490,2023,102.8,2026-08-18
A073490,2024,24.4,2026-08-18
A073490,2025,-11.2,2026-08-18
A073490,2026,193.5,2026-08-18
A073490,2027,391.0,2026-08-18
A073490,2028,629.5,2026-08-18
A007310,2022,1856.6,2026-08-18
A007310,2023,2548.9,2026-08-18
A007310,2024,2220.1,2026-08-18
A007310,2025,1772.5,2026-08-18
A039420,2022,79.3,2026-08-18
A039420,2023,83.1,2026-08-18
A039420,2024,99.7,2026-08-18
A039420,2025,104.8,2026-08-18
A264450,2022,245.4,2026-08-18
A264450,2023,290.4,2026-08-18
A264450,2024,123.7,2026-08-18
A264450,2025,231.0,2026-08-18
A017960,2022,248.0,2026-08-18
A017960,2023,164.7,2026-08-18
A017960,2024,454.5,2026-08-18
A017960,2025,1309.5,2026-08-18
A017960,2026,1814.2,2026-08-18
A017960,2027,1986.8,2026-08-18
